"measure-date","classes","files","directories","functions","comment_lines","comment_lines_density","complexity","file_complexity","class_complexity","function_complexity","function_complexity_distribution","file_complexity_distribution","coverage","duplicated_lines","duplicated_blocks","duplicated_files","duplicated_lines_density","blocker_violations","critical_violations","false_positive_issues","confirmed_issues","last_commit_date","code_smells","bugs","effort_to_reach_maintainability_rating_a","afferent-couplings","efferent-couplings","cognitive_complexity","lines","ncloc","ncloc_language_distribution","lines_to_cover","line_coverage","violations","major_violations","minor_violations","info_violations","sqale_rating","number-of-classes-and-interfaces","missing_package_info","open_issues","reopened_issues","alert_status","quality_gate_details","quality_profiles","reliability_remediation_effort","reliability_rating","security_remediation_effort","security_rating","package-dependency-cycles","package","statements","uncovered_lines","sqale_index","development_cost","sqale_debt_ratio","new_sqale_debt_ratio","vulnerabilities","wont_fix_issues"
"2002-06-10T18:01:16Z","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.0","0","0","0","0","OK","{""level"":""OK"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":"""",""level"":""OK""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","0","0","1.0","0","1.0","0","0","0","0","0","0","0.0","0","0","0"
"2004-09-02T14:00:47Z","131","119","19","1102","2860","17.9","1686","14.2","12.9","1.5","1=832;2=113;4=39;6=17;8=9;10=6;12=10","0=41;5=18;10=29;20=18;30=10;60=2;90=1","0.0","8159","164","67","36.0","0","78","0","0","1093142254000","773","1","0","0","0","1117","22665","13088","java=13088","8097","0.0","775","411","266","20","1.0","0","19","775","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""78"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""775"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5287","8097","14143","392640","3.6","3.241269053722539","1","0"
"2004-09-02T14:01:28Z","131","119","19","1102","2860","17.9","1686","14.2","12.9","1.5","1=832;2=113;4=39;6=17;8=9;10=6;12=10","0=41;5=18;10=29;20=18;30=10;60=2;90=1","0.0","8159","164","67","36.0","0","78","0","0","1093142254000","773","1","0","0","0","1117","22665","13088","java=13088","8097","0.0","775","411","266","20","1.0","0","19","775","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""78"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""775"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5287","8097","14143","392640","3.6","3.241269053722539","1","0"
"2004-09-02T14:45:51Z","131","119","19","1106","2871","18.0","1690","14.2","12.9","1.5","1=836;2=113;4=39;6=17;8=9;10=6;12=10","0=41;5=18;10=29;20=18;30=10;60=2;90=1","0.0","8159","164","67","35.9","0","78","0","0","1094136351000","773","1","0","0","0","1117","22704","13099","java=13099","8103","0.0","775","411","266","20","1.0","0","19","775","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""78"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""775"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5291","8103","14055","392970","3.6","3.2140890063890724","1","0"
"2004-09-02T14:48:56Z","131","119","19","1108","2873","18.0","1692","14.2","12.9","1.5","1=838;2=113;4=39;6=17;8=9;10=6;12=10","0=41;5=18;10=29;20=18;30=10;60=2;90=1","0.0","8184","165","68","36.0","0","78","0","0","1094136536000","774","1","0","0","0","1117","22718","13105","java=13105","8106","0.0","776","412","266","20","1.0","0","19","776","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""78"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""776"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5293","8106","14075","393150","3.6","3.218001651527663","1","0"
"2004-09-02T14:49:23Z","131","119","19","1109","2874","18.0","1693","14.2","12.9","1.5","1=839;2=113;4=39;6=17;8=9;10=6;12=10","0=41;5=18;10=29;20=18;30=10;60=2;90=1","0.0","8184","165","68","36.0","0","78","0","0","1094136563000","774","1","0","0","0","1117","22725","13108","java=13108","8108","0.0","776","412","266","20","1.0","0","19","776","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""78"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""776"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5294","8108","14075","393240","3.6","3.2172046561545447","1","0"
"2004-09-02T17:25:26Z","131","119","19","1109","2874","18.0","1693","14.2","12.9","1.5","1=839;2=113;4=39;6=17;8=9;10=6;12=10","0=41;5=18;10=29;20=18;30=10;60=2;90=1","0.0","8184","165","68","36.0","0","78","0","0","1094136563000","774","1","0","0","0","1117","22725","13108","java=13108","8108","0.0","776","412","266","20","1.0","0","19","776","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""78"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""776"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5294","8108","14075","393240","3.6","3.2172046561545447","1","0"
"2004-09-02T17:25:48Z","131","119","19","1109","2874","18.0","1693","14.2","12.9","1.5","1=839;2=113;4=39;6=17;8=9;10=6;12=10","0=41;5=18;10=29;20=18;30=10;60=2;90=1","0.0","8184","165","68","36.0","0","78","0","0","1094136563000","774","1","0","0","0","1117","22725","13108","java=13108","8108","0.0","776","412","266","20","1.0","0","19","776","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""78"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""776"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5294","8108","14075","393240","3.6","3.2172046561545447","1","0"
"2004-09-02T17:26:22Z","131","119","19","1109","2874","18.0","1693","14.2","12.9","1.5","1=839;2=113;4=39;6=17;8=9;10=6;12=10","0=41;5=18;10=29;20=18;30=10;60=2;90=1","0.0","8184","165","68","36.0","0","78","0","0","1094136563000","774","1","0","0","0","1117","22725","13108","java=13108","8108","0.0","776","412","266","20","1.0","0","19","776","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""78"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""776"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5294","8108","14075","393240","3.6","3.2172046561545447","1","0"
"2004-09-06T22:51:45Z","131","119","19","1109","2875","18.0","1693","14.2","12.9","1.5","1=839;2=113;4=39;6=17;8=9;10=6;12=10","0=41;5=18;10=29;20=18;30=10;60=2;90=1","0.0","8184","165","68","36.0","0","78","0","0","1094511105000","776","1","0","0","0","1117","22747","13124","java=13124","8118","0.0","778","413","267","20","1.0","0","19","778","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""78"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""778"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5304","8118","14087","393720","3.6","3.2162585538791326","1","0"
"2004-09-06T22:58:06Z","132","120","19","1154","2901","17.9","1735","14.5","13.1","1.5","1=877;2=117;4=38;6=18;8=8;10=6;12=10","0=41;5=18;10=29;20=18;30=11;60=2;90=1","0.0","8600","168","69","37.2","0","78","0","0","1094511486000","781","1","0","0","0","1119","23091","13343","java=13343","8256","0.0","783","416","270","19","1.0","0","19","783","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""78"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""783"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5412","8256","14155","400290","3.5","3.177572616348127","1","0"
"2004-09-07T00:18:24Z","132","120","19","1156","2911","17.9","1741","14.5","13.2","1.5","1=877;2=119;4=38;6=18;8=8;10=6;12=10","0=41;5=18;10=28;20=19;30=11;60=2;90=1","0.0","8653","169","69","37.4","0","78","0","0","1094516304000","779","1","0","0","0","1124","23143","13372","java=13372","8276","0.0","781","416","268","19","1.0","0","19","781","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""78"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""781"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5427","8276","13985","401160","3.5","3.1243435404379087","1","0"
"2004-09-09T11:39:15Z","132","120","19","1156","2911","17.9","1738","14.5","13.2","1.5","1=877;2=119;4=38;6=18;8=8;10=7;12=9","0=41;5=18;10=28;20=19;30=11;60=2;90=1","0.0","8653","169","69","37.4","0","78","0","0","1094729955000","781","1","0","0","0","1121","23138","13368","java=13368","8273","0.0","783","418","268","19","1.0","0","19","783","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""78"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""783"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5425","8273","13989","401040","3.5","3.126431207737278","1","0"
"2004-10-02T11:35:34Z","132","120","19","1156","2911","17.9","1738","14.5","13.2","1.5","1=877;2=119;4=38;6=18;8=8;10=7;12=9","0=41;5=18;10=28;20=19;30=11;60=2;90=1","0.0","8692","172","69","37.6","0","78","0","0","1096716934000","781","1","0","0","0","1121","23141","13371","java=13371","8276","0.0","783","418","268","19","1.0","0","19","783","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""78"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""783"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5428","8276","14019","401130","3.5","3.13375350140056","1","0"
"2004-10-02T13:16:21Z","132","120","19","1157","2913","17.8","1740","14.5","13.2","1.5","1=878;2=119;4=38;6=17;8=9;10=7;12=9","0=41;5=18;10=28;20=19;30=11;60=2;90=1","0.0","8751","171","69","37.7","0","80","0","0","1096722981000","784","1","0","0","0","1125","23185","13407","java=13407","8303","0.0","786","418","269","19","1.0","0","19","786","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""80"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""786"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5447","8303","14037","402210","3.5","3.1294983349446768","1","0"
"2004-10-05T23:09:38Z","132","120","19","1157","2913","17.8","1740","14.5","13.2","1.5","1=878;2=119;4=38;6=17;8=9;10=7;12=9","0=41;5=18;10=28;20=19;30=11;60=2;90=1","0.0","8751","171","69","37.7","0","80","0","0","1096722981000","784","1","0","0","0","1125","23185","13407","java=13407","8303","0.0","786","418","269","19","1.0","0","19","786","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""80"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""786"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5447","8303","14037","402210","3.5","3.1294983349446768","1","0"
"2004-10-05T23:10:31Z","132","120","19","1157","2913","17.8","1740","14.5","13.2","1.5","1=878;2=119;4=38;6=17;8=9;10=7;12=9","0=41;5=18;10=28;20=19;30=11;60=2;90=1","0.0","8751","171","69","37.7","0","80","0","0","1096722981000","784","1","0","0","0","1125","23185","13407","java=13407","8303","0.0","786","418","269","19","1.0","0","19","786","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""80"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""786"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5447","8303","14037","402210","3.5","3.1294983349446768","1","0"
"2004-10-05T23:26:33Z","132","120","19","1157","2913","17.8","1740","14.5","13.2","1.5","1=878;2=119;4=38;6=17;8=9;10=7;12=9","0=41;5=18;10=28;20=19;30=11;60=2;90=1","0.0","8751","171","69","37.7","0","80","0","0","1096722981000","784","1","0","0","0","1125","23185","13407","java=13407","8303","0.0","786","418","269","19","1.0","0","19","786","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""80"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""786"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5447","8303","14037","402210","3.5","3.1294983349446768","1","0"
"2004-10-06T00:33:37Z","132","120","19","1157","2913","17.8","1740","14.5","13.2","1.5","1=878;2=119;4=38;6=17;8=9;10=7;12=9","0=41;5=18;10=28;20=19;30=11;60=2;90=1","0.0","8751","171","69","37.7","0","80","0","0","1096722981000","784","1","0","0","0","1125","23185","13407","java=13407","8303","0.0","786","418","269","19","1.0","0","19","786","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""80"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""786"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5447","8303","14037","402210","3.5","3.1294983349446768","1","0"
"2004-10-08T10:22:07Z","132","120","19","1158","2913","17.8","1744","14.5","13.2","1.5","1=878;2=119;4=39;6=17;8=9;10=7;12=9","0=41;5=18;10=28;20=19;30=11;60=2;90=1","0.0","8751","171","69","37.7","0","80","0","0","1097230927000","784","1","0","0","0","1128","23196","13417","java=13417","8307","0.0","786","418","269","19","1.0","0","19","786","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""80"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""786"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5452","8307","14036","402510","3.5","3.126710674609564","1","0"
"2004-10-08T10:23:11Z","132","120","19","1158","2913","17.8","1745","14.5","13.2","1.5","1=878;2=119;4=39;6=17;8=9;10=7;12=9","0=41;5=18;10=28;20=19;30=11;60=2;90=1","0.0","8789","172","69","37.9","0","80","0","0","1097230991000","784","1","0","0","0","1130","23199","13420","java=13420","8309","0.0","786","418","269","19","1.0","0","19","786","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""80"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""786"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5454","8309","14046","402600","3.5","3.128638497652582","1","0"
"2004-10-08T16:35:34Z","132","120","19","1158","2913","17.8","1745","14.5","13.2","1.5","1=878;2=119;4=39;6=17;8=9;10=7;12=9","0=41;5=18;10=28;20=19;30=11;60=2;90=1","0.0","8975","170","69","38.7","0","80","0","0","1097253334000","784","1","0","0","0","1130","23205","13426","java=13426","8309","0.0","786","418","269","19","1.0","0","19","786","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""80"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""786"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5460","8309","14026","402780","3.5","3.1217654787761777","1","0"
"2004-10-08T19:41:18Z","132","120","19","1158","2913","17.8","1745","14.5","13.2","1.5","1=878;2=119;4=39;6=17;8=9;10=7;12=9","0=41;5=18;10=28;20=19;30=11;60=2;90=1","0.0","8975","170","69","38.7","0","80","0","0","1097264478000","784","1","0","0","0","1130","23205","13426","java=13426","8309","0.0","786","418","269","19","1.0","0","19","786","0","ERROR","{""level"":""ERROR"",""conditions"":[{""metric"":""blocker_violations"",""op"":""GT"",""error"":""0"",""actual"":""0"",""level"":""OK""},{""metric"":""critical_violations"",""op"":""GT"",""period"":1,""error"":""0"",""actual"":""80"",""level"":""ERROR""},{""metric"":""new_coverage"",""op"":""LT"",""period"":1,""error"":""80"",""actual"":""0.0"",""level"":""ERROR""},{""metric"":""open_issues"",""op"":""GT"",""warning"":""0"",""actual"":""786"",""level"":""WARN""},{""metric"":""reopened_issues"",""op"":""GT"",""warning"":""0"",""actual"":""0"",""level"":""OK""}]}","[{""key"":""java-sonar-way-04122"",""language"":""java"",""name"":""Sonar way"",""rulesUpdatedAt"":""2017-03-16T16:05:56+0000""}]","20","3.0","15","4.0","0","19","5460","8309","14026","402780","3.5","3.1217654787761777","1","0"
