"issueName","mannWhitneyPvalue","shapiroWilkPvalue","kendallPvalue","kendallTau","pearsonPvalue","pearsonCor"
"squid.ClassVariableVisibilityCheck",5.75781117968667e-26,1.71489216133973e-51,0.683218184667886,-0.0146593355407806,0.724492274317162,-0.0129957638872548
"squid.CommentedOutCodeLine",4.85037540165764e-07,4.29478412670249e-45,3.03974102205102e-05,0.143765940768356,0.00416783267908561,0.105353365237385
"squid.ForLoopCounterChangedCheck",3.27312638550663e-25,2.3660233822057e-51,0.563603501802592,-0.0207384670888668,0.646678780075811,-0.0169006787303
"squid.HiddenFieldCheck",6.11657928585412e-23,8.99638574312211e-51,0.00773174804689393,0.095586405319677,0.00355270117802302,0.107188525133682
"squid.MethodCyclomaticComplexity",0.00872579946987027,1.45829341824082e-45,0.000179530349712263,0.133219668346535,1.43039643255238e-05,0.158978637204434
"squid.ModifiersOrderCheck",0.000215444264942882,1.09839999833369e-47,0.0810258017892995,0.0616353710017295,0.420117152207901,0.029721118974274
"squid.RedundantThrowsDeclarationCheck",3.23193597595041e-12,7.88145307296334e-49,0.398751225576291,0.0301271496679886,0.878645827292375,-0.00562995152587152
"squid.RightCurlyBraceStartLineCheck",5.75781117968667e-26,1.71489216133973e-51,0.0101216288750368,0.0923814730305796,0.0113264787852564,0.0931762702322363
"squid.S00100",1.22105497743302e-21,5.43650306021842e-51,0.00168957174607484,0.112626182635297,0.183253060881677,0.0490412734931665
"squid.S00105",3.68576474162953e-24,5.34559133642585e-51,0.0416672692983349,0.0731691579115972,0.0891813610297247,0.0626127315966513
"squid.S00107",3.79217481783134e-20,1.4874710323547e-50,0.644350482996759,0.0165483404452055,0.0413045605531686,0.0751315324669486
"squid.S00108",2.93539684115536e-08,3.94551549169047e-50,0.00756669254673153,0.0950136577519438,0.818302673945905,0.00847063318329076
"squid.S00112",1.05434871041538e-05,2.96399985031178e-47,7.74278850256198e-06,0.158574266083761,0.00152499186389156,0.11648509702256
"squid.S00115",3.79973649279407e-13,5.04262847433244e-51,0.00137673136918156,0.114497769610466,0.852848012693297,0.00683934028507273
"squid.S00116",4.81550097981647e-06,3.27875682778749e-49,0.630488329966435,0.0170573626790231,0.752471074111176,0.0116287180688608
"squid.S00117",0.00999709850072043,4.33420183529033e-49,0.00200677096622444,0.109093531877227,0.911355850193337,0.0041050000651439
"squid.S00122",7.04187160777456e-15,5.19954995000289e-50,0.0493567775708775,0.070312986614769,0.0641707960699236,0.0681722103315445
"squid.S106",1.0097927053938e-09,4.46874107949145e-49,0.880879023124395,0.00532741016101741,0.0886087600415233,0.0627248875674054
"squid.S1066",2.24594128942571e-09,1.73388501808169e-47,0.00661024129923007,0.097139767483089,0.0376241693957547,0.0765437694989814
"squid.S1067",2.26861259930914e-20,3.85955924216999e-50,0.0402612821639497,0.073635013509052,0.0496674200084584,0.0722802962351943
"squid.S1118",4.77543282726301e-18,1.39062976146264e-49,0.552425507835869,0.0213429665836748,0.448655855519599,0.0279316748741563
"squid.S1125",5.75781117968667e-26,1.71489216133973e-51,0.683218184667886,-0.0146593355407806,0.724492274317162,-0.0129957638872548
"squid.S1126",8.54140016894104e-20,3.70211058583443e-50,0.0583049581847638,0.067905540717881,0.245898082873735,0.042766770123954
"squid.S1132",1.56765618887968e-07,5.94740309596597e-48,0.0697392774050059,0.0645421701592344,0.0813001842496895,0.064210377374458
"squid.S1133",2.37059659874361e-12,3.37287162688717e-48,0.180748190697303,0.04804994727579,0.165617523338604,0.0510882360346
"squid.S1135",2.59794908054585e-05,3.0469354864975e-43,1.47936862028839e-07,0.182801752749344,6.69508434241961e-07,0.181730990847361
"squid.S1141",8.80150482437316e-13,1.10047549587853e-48,3.93058760485771e-05,0.147029139362808,0.0529865703546449,0.0712596740041248
"squid.S1147",2.37574087487436e-23,5.73633834407184e-51,0.0521198655249309,0.0696922077481297,0.0122499021760106,0.092165172066291
"squid.S1148",3.23199039471316e-22,8.08279153364925e-51,0.904638837702134,0.0042978871632809,0.828697624440328,-0.00797816815177696
"squid.S1149",5.66252855968976e-17,2.09124487403994e-50,0.382589206164846,0.0312285425961313,0.863004291236595,0.00636241435803362
"squid.S1151",2.7785945895834e-23,5.10080970103688e-51,0.0040262586016127,0.103206416096341,0.00176191054771034,0.114944578695473
"squid.S1153",6.80462443761211e-26,1.71489216133973e-51,0.683218184667886,-0.0146593355407806,0.724492274317162,-0.0129957638872548
"squid.S1155",4.00922222368552e-16,1.85719850592126e-49,0.0349717221561792,0.0755126061902509,0.00658118973889365,0.0999449902458633
"squid.S1157",5.75781117968667e-26,1.71489216133973e-51,0.683218184667886,-0.0146593355407806,0.724492274317162,-0.0129957638872548
"squid.S1160",1.47793616915644e-23,6.80926029757073e-51,0.668552255270201,0.015371632368549,0.196290503047109,0.0476199948072549
"squid.S1161",5.75781117968667e-26,1.71489216133973e-51,0.683218184667886,-0.0146593355407806,0.724492274317162,-0.0129957638872548
"squid.S1166",0.0158604430870222,7.53234856767689e-47,0.000164700690491401,0.130574866073481,0.145715363882524,0.0536055183741639
"squid.S1168",1.03052057319193e-16,2.56114568777799e-49,0.427189343073626,0.0284887970752566,0.523069857050616,0.0235445959905457
"squid.S1170",1.72762345544148e-23,5.84509869570945e-51,0.668552964413934,0.0153653518239074,0.144653537291462,0.0537469994557594
"squid.S1172",2.62682518578671e-17,3.58732132804782e-50,0.207604942858301,0.0451452797232562,9.98340685515642e-17,0.29918797198319
"squid.S1181",1.01482235098225e-19,4.16443501543087e-50,0.714264141284995,0.0131223450328618,0.621578988288463,0.0181995181146875
"squid.S1182",6.1638260435451e-22,1.81148240027987e-50,0.42447374254103,0.0286911917413047,0.717178761483929,0.0133559844416793
"squid.S1185",1.90572619390323e-22,1.25830211432066e-50,0.963874686500656,0.00162607914611691,0.984850696870299,0.00070014380206284
"squid.S1186",0.0117680602001322,2.96718998112173e-43,0.0554535914366392,0.0673573706020487,0.046598414042941,0.0732761298256025
"squid.S1188",1.01714840859712e-24,3.51553806129748e-51,0.00614735650696624,0.0983782404366063,0.00304509531147949,0.108934904222776
"squid.S1192",0.431084185102195,3.02929874893484e-47,0.536678864146214,0.0216432684380693,0.764463307543282,0.0110477343811638
"squid.S1193",2.92391497864071e-23,6.06242940480708e-51,0.360209715171419,-0.0328372438172215,0.466663189038391,-0.0268357308468679
"squid.S1194",2.37841962576924e-25,2.61460731118837e-51,0.563603124324728,-0.0207455102091544,0.617909505732879,-0.0183912668926089
"squid.S1197",3.51892777443582e-07,9.40964056627595e-49,0.000499984331481491,0.123944483615228,0.132354186616421,0.0554468728085897
"squid.S1199",2.37841962576924e-25,2.61460731118837e-51,0.563603124324728,-0.0207455102091544,0.617909505732879,-0.0183912668926089
"squid.S1213",0.223524209481766,2.67224882937891e-49,0.00642694374211106,0.0959070253782834,0.104001362239652,0.0598927347295003
"squid.S1214",2.37841962576924e-25,2.61460731118837e-51,0.563603124324728,-0.0207455102091544,0.617909505732879,-0.0183912668926089
"squid.S1215",2.37841962576924e-25,2.61460731118837e-51,0.0938775702817969,0.0601815508425941,0.0263161922097923,0.0817766664413054
"squid.S1226",1.81226230003359e-09,1.46792129601793e-48,1.91508519724572e-07,0.1855124733904,0.00015196000257768,0.138990763510836
"squid.S1244",3.93711072955476e-24,4.92429654774124e-51,0.587821717952904,0.0194602623642236,0.952488044589094,0.00219698875339738
"squid.S1301",5.75781117968667e-26,1.71489216133973e-51,0.683218184667886,-0.0146593355407806,0.724492274317162,-0.0129957638872548
"squid.S1312",1.31134821612183e-15,2.45057063351224e-37,1.47676244549967e-05,0.155414819219876,0.00174768024990406,0.115031571227662
"squid.S1313",1.12259492672921e-22,3.683097554805e-51,0.76807045502558,0.0105781766308007,0.653140638162102,-0.0165697212955946
"squid.S1319",6.80462443761211e-26,1.71489216133973e-51,0.0335805343695989,0.0763391813067065,0.543566489823615,0.0223949141525756
"squid.S134",0.427241966369115,9.24649131322e-46,5.42325196513696e-12,0.242032475421795,3.32522194718813e-13,0.263689471438859
"squid.S135",8.06350177189451e-20,3.5762226927048e-50,0.00717958895264805,0.0964611853220078,0.0343791080938867,0.0778898887118881
"squid.S1452",5.89081887607026e-23,7.02344056424437e-51,0.821580320393112,0.00809654937999347,0.118721374241174,0.0574803382473126
"squid.S1481",2.37841962576924e-25,2.61460731118837e-51,0.563603124324728,-0.0207455102091544,0.617909505732879,-0.0183912668926089
"squid.S1488",1.28051348232967e-13,5.94501513479853e-49,0.480655151318901,0.0253023564814555,0.704192468738558,0.0139987872404463
"squid.S1700",2.37841962576924e-25,2.61460731118837e-51,0.563603124324728,-0.0207455102091544,0.617909505732879,-0.0183912668926089
"squid.S1764",6.17133872427508e-26,1.71489216133973e-51,0.0208958067110796,0.0829773709855505,0.116773310614977,0.0577855921924059
"squid.S1860",6.80462443761211e-26,1.71489216133973e-51,0.683218184667886,-0.0146593355407806,0.724492274317162,-0.0129957638872548
"squid.S1862",5.75781117968667e-26,1.71489216133973e-51,0.0101216288750368,0.0923814730305796,0.0113264787852564,0.0931762702322363
"squid.S1872",5.75781117968667e-26,1.71489216133973e-51,0.683218184667886,-0.0146593355407806,0.724492274317162,-0.0129957638872548
"squid.S1905",3.05782909296615e-25,2.06334786825407e-51,0.225435943079636,0.043531216295027,0.820770809705019,-0.00835357093091654
"squid.S1948",2.19415225447751e-21,2.23821482799167e-50,0.444963105329919,0.0274229543098125,0.516777451748524,0.0239021269325262
"squid.S2068",1.78981050770354e-22,1.35937703843582e-50,0.90232329400812,-0.00440873242960892,0.567245523785817,-0.0210931767980441
"squid.S2111",5.75781117968667e-26,1.71489216133973e-51,0.683218184667886,-0.0146593355407806,0.724492274317162,-0.0129957638872548
"squid.S2130",2.40564952262002e-20,3.60960477540332e-50,0.00499769746372271,0.100731059981085,0.144477728462235,0.053770501324024
"squid.S2131",2.42053826289951e-22,8.82709037421157e-51,0.956889108408642,0.00194004690288241,0.319243594916606,0.0367136348231329
"squid.S2157",1.69776879742277e-18,1.09873309337261e-49,0.11055612457439,-0.0573224191498175,0.167875297128064,-0.0508173527132194
"squid.S2160",3.93711072955476e-24,4.92429654774124e-51,0.495954013287566,0.0244465217600389,0.129929454905308,0.0557962515635549
"squid.S2184",2.37841962576924e-25,2.61460731118837e-51,0.0938775702817969,0.0601815508425941,0.0263161922097923,0.0817766664413054
"squid.S2250",2.02902026165829e-22,1.20054886693464e-50,0.280277970851133,0.0387485043575702,0.650632635070782,0.0166980142240237
"squid.S2273",6.17133872427508e-26,1.71489216133973e-51,0.683218184667886,-0.0146593355407806,0.724492274317162,-0.0129957638872548
"squid.S2274",2.37841962576924e-25,2.61460731118837e-51,0.563603124324728,-0.0207455102091544,0.617909505732879,-0.0183912668926089
"squid.S2386",2.54630853116775e-25,2.47657147024803e-51,0.563603501802592,-0.0207384670888668,0.636106557895912,-0.017445117631461
"squid.SwitchLastCaseIsDefaultCheck",2.06493051431953e-21,2.39194367693325e-50,0.00606174779761004,0.0985881314133365,0.00503851681882679,0.103136712898378
"code_smells.antisingleton",7.28840233918493e-06,2.19682633578165e-14,0.384470164066463,0.111029518886336,0.981557089463873,-0.00328558894400445
"code_smells.baseclass_abstract",3.07986890777706e-07,5.31161189242331e-16,0.098787240891915,0.210745672908894,0.225313280673579,0.1710619350288
"code_smells.complex_class",0.000645649953021275,2.73335526596601e-12,0.0126782233345767,0.318230064452403,0.00491025644416011,0.384313199383503
"code_smells.lazy_class",8.78973713464376e-05,3.21167250731124e-13,0.0765170584005894,-0.226129493385633,0.188902460096211,-0.185116534697002
"code_smells.long_method",0.00520782241663501,2.5172190413497e-11,0.0021646859843487,0.391506690906522,0.00635261909548298,0.373710334283481
"code_smells.long_parameter_list",0.000645649953021275,2.73335526596601e-12,0.0965552505094145,0.212153376301602,0.79039229294621,0.0377648808642749
"common.java.DuplicatedBlocks",8.78973713464376e-05,3.21167250731124e-13,0.00938090033353006,0.331656590298929,0.29391054577996,0.148349740276812
"squid.CommentedOutCodeLine",2.41638157376522e-05,5.59989075304998e-14,0.282417208261019,0.135166370818148,0.181501893407893,0.188204303878158
"squid.EmptyStatementUsageCheck",1.90214419888651e-06,8.90688343798497e-16,0.294799577217972,0.133116087662794,0.772985623765366,-0.0409832949720692
"squid.HiddenFieldCheck",2.76678832935226e-06,7.55069120716007e-15,0.0961616712951285,0.212404296999947,1.4718291641235e-06,0.611432456817589
"squid.MethodCyclomaticComplexity",2.32076950317112e-05,1.35678128890363e-14,0.959148098740571,0.00649013222459439,0.773955439056685,-0.0408034575483571
"squid.RedundantThrowsDeclarationCheck",0.000645649953021275,2.73335526596601e-12,0.0151502502353619,0.310070319210034,0.133148314641841,0.211039040123889
"squid.S00105",0.257908780730447,1.40988956403054e-13,0.439713018499572,-0.0986444781397861,0.307345344850301,-0.144326185668874
"squid.S00108",9.43776260062389e-05,4.42402786666046e-13,0.48842846961814,0.0877357478543385,0.413490877649688,0.115837125283882
"squid.S00112",0.0535134251392449,4.18161527127966e-10,8.67202612202251e-06,0.562823574580628,9.14415492248098e-09,0.697518363964203
"squid.S00116",3.07986890777706e-07,5.31161189242331e-16,0.072256898695314,0.229478621611906,5.28848365520467e-05,0.530185748940193
"squid.S00122",0.000751856438189573,1.46256699996681e-13,0.988262847935647,-0.00183277488026989,0.432223076623964,-0.111280656086927
"squid.S106",5.65349102023072e-05,3.03305913261584e-15,0.00514374425094101,0.35113989544173,0.825121658264395,0.0313976812636097
"squid.S1067",1.15370267821994e-06,1.54531361399873e-15,0.916562228944907,-0.0133116087662794,0.890290204152707,-0.0196031253854542
"squid.S1068",3.07986890777706e-07,5.31161189242331e-16,0.398824405729155,-0.107714455042323,0.584696528927679,-0.0775622438329341
"squid.S1132",0.00281518307668965,6.89623900853924e-13,0.00294077501696141,0.367642244591001,3.2054309591661e-05,0.542914648985617
"squid.S1135",1.31657185161236e-06,1.24526582225825e-15,0.479464436493919,0.0898533591723858,0.738739921114866,-0.0473769501799876
"squid.S1141",3.07986890777706e-07,5.31161189242331e-16,0.398824405729155,-0.107714455042323,0.584696528927679,-0.0775622438329341
"squid.S1147",3.07986890777706e-07,5.31161189242331e-16,0.0613640345320601,0.238845095963413,5.1466198777581e-06,0.585435566465023
"squid.S1148",0.143904431829512,2.03687680631727e-09,4.99652404437726e-05,0.501376874151414,4.39984857936312e-06,0.588818611531172
"squid.S1149",0.00396888752457831,1.48192452270412e-11,0.0261050028973989,0.27337654711531,0.166565927291467,0.194723957107485
"squid.S1151",1.31655924023384e-05,2.56535545934171e-14,0.186128492007623,0.16680004656241,0.574808002688902,0.0796060860440807
"squid.S1155",3.07986890777706e-07,5.31161189242331e-16,0.509058324090567,0.0842982691635574,0.970183737877061,0.00531248245431055
"squid.S1161",0.14838624891588,9.39773473999775e-12,8.81975097091901e-05,0.471084241625675,0.000196447501030355,0.494194642498356
"squid.S1166",0.349760486382276,5.02043587037048e-10,0.000579484546260392,0.415921846077093,1.54157014401631e-05,0.560642516847241
"squid.S1172",2.76678832935226e-06,7.55069120716007e-15,0.489295302821469,0.0882719156363417,0.85671245492216,0.0256588850865109
"squid.S1186",1.47326208309192e-05,1.50158596408595e-15,0.939756957992093,0.00958018567418031,0.976937087130725,-0.00410883853799495
"squid.S1188",1.05790626146266e-06,2.08617837242911e-15,0.0667447876254161,0.232953153409889,5.28965285368067e-05,0.530180014351397
"squid.S1191",3.07986890777706e-07,5.31161189242331e-16,0.509058324090567,0.0842982691635574,0.970183737877061,0.00531248245431055
"squid.S1192",4.27645820489113e-06,2.10362996346888e-15,0.147886102625087,0.183574734638113,0.668480579871371,0.0608085938461848
"squid.S1197",2.76678832935226e-06,7.55069120716007e-15,0.00231434842697807,0.38894812827263,1.1871406339306e-09,0.725332873543077
"squid.S1210",7.28840233918493e-06,2.19682633578165e-14,0.623027897597456,0.0627558150227117,0.938577269144891,0.0109519631466815
"squid.S1213",0.000310562475816782,6.08023009489496e-15,0.964798701008862,0.00549832464080968,0.503587447573393,0.0948498674614489
"squid.S1214",3.07986890777706e-07,5.31161189242331e-16,0.398824405729155,-0.107714455042323,0.584696528927679,-0.0775622438329341
"squid.S1226",2.76678832935226e-06,7.55069120716007e-15,0.913967174414309,0.0137924868181784,0.612136777646874,-0.0719700435353355
"squid.S1301",3.07986890777706e-07,5.31161189242331e-16,0.713741400266686,0.0468323717575319,0.725161544372127,-0.0499373350705192
"squid.S134",1.26074919575299e-06,2.39236706702964e-15,0.447525562347368,0.0965091635555255,0.868692864005594,-0.0234935794004605
"squid.S135",3.07986890777706e-07,5.31161189242331e-16,0.713741400266686,0.0468323717575319,0.725161544372127,-0.0499373350705192
"squid.S1481",3.014139817477e-06,7.18310574171038e-15,0.0519215952532424,0.246592927125823,0.70019338515879,0.0546875442848783
"squid.S1488",2.76678832935226e-06,7.55069120716007e-15,0.57426118814141,0.0717209314545276,0.961369020800268,-0.00688409112077122
"squid.S1700",3.07986890777706e-07,5.31161189242331e-16,0.509058324090567,0.0842982691635574,0.970183737877061,0.00531248245431055
"squid.S1948",0.00680951857750463,1.88172605438282e-11,0.00174488974810657,0.390467154060962,1.05395893493831e-06,0.617994994611887
"squid.S2131",9.66931286409305e-07,2.271952403656e-15,0.0410137066187675,0.260871024215354,0.302765967241361,0.145684658785338
"squid.S2157",3.07986890777706e-07,5.31161189242331e-16,0.398824405729155,-0.107714455042323,0.584696528927679,-0.0775622438329341
"squid.S2386",2.76678832935226e-06,7.55069120716007e-15,0.289712593935465,0.135166370818148,0.681919767320689,0.058201861293793
"squid.SwitchLastCaseIsDefaultCheck",9.66931286409305e-07,2.271952403656e-15,0.28278218503991,0.137124512728583,0.957423855639282,0.0075877426450697
"code_smells.antisingleton",7.24104982578611e-07,1.06358864726708e-26,0.0007307677437131,0.23186647950988,6.40749746081207e-05,0.281524200517124
"code_smells.baseclass_abstract",1.93396588526411e-13,3.35301013735789e-30,0.563290058151094,-0.0396741064575624,0.715328078484309,-0.0262138919092262
"code_smells.class_data_private",7.23436356745749e-08,3.05164262983557e-27,0.619605342284182,0.034075990909487,0.488149848447379,-0.049806011433945
"code_smells.complex_class",0.050337781889643,2.72701998811407e-23,0.0516714023164591,0.133573426199067,0.0146828051191888,0.174074197765384
"code_smells.lazy_class",7.44697245960789e-13,7.74957856195384e-30,0.412521163735665,-0.0562520809260146,0.60502006558537,-0.0371674651486074
"code_smells.long_method",0.0994335408927726,5.60260358769822e-23,0.576449101207033,0.0383435888344197,0.71710633217999,-0.0260428174437222
"code_smells.long_parameter_list",0.0171759225739352,9.79221561450636e-24,0.551462092964844,0.0408828785757741,0.607829609005838,-0.0368787019443306
"code_smells.spaghetti_code",3.0038729701714e-11,5.63844705319178e-29,0.0335131512374454,0.145930872516129,1.20855741238914e-08,0.393049550105796
"common.java.DuplicatedBlocks",7.24104982578611e-07,1.06358864726708e-26,0.106268995054531,0.110874710148536,0.000301503644095534,0.2554801114825
"squid.AssignmentInSubExpressionCheck",1.22255098888479e-09,6.67758218472248e-30,0.00802854111825971,0.181217901768709,0.907190361020265,-0.00838083108031392
"squid.ClassCyclomaticComplexity",2.70043185918412e-12,1.58787565823793e-29,0.523942183846798,0.0437460433621836,9.79198649223265e-10,0.419043850256569
"squid.ClassVariableVisibilityCheck",6.66078157942277e-07,4.17222685984568e-28,0.823010129089498,0.0151792061704581,0.388821215708531,-0.061890915785102
"squid.CommentedOutCodeLine",0.441381968845291,4.78374374260722e-26,0.0879686643748601,0.110433301520598,3.79524849222323e-17,0.55379569477069
"squid.EmptyStatementUsageCheck",2.98255528657204e-10,1.64641474091321e-28,0.168945660548221,0.0942222908283634,9.50918904940934e-05,0.275130957200217
"squid.ForLoopCounterChangedCheck",1.59056328989414e-11,3.1839186938734e-29,0.0560833556541958,0.130888385385332,0.688498909608059,0.0288135682834989
"squid.HiddenFieldCheck",1.60592556866975e-07,3.9564308966272e-28,0.576212150331468,0.0379872647432646,0.0552359798917976,0.137159137869999
"squid.LabelsShouldNotBeUsedCheck",4.03114597841858e-12,7.15203194219452e-30,0.702196158285232,0.0262024104350417,0.822935594633052,-0.0160854879746014
"squid.MethodCyclomaticComplexity",0.000621807436614426,3.26642026201377e-26,0.365707715213411,0.0606620230699671,0.000103422447763913,0.273750553423465
"squid.MissingDeprecatedCheck",4.330289001921e-11,2.09583980654187e-29,0.377404801332144,0.0604688705313465,0.362587792585195,0.065380380371853
"squid.ModifiersOrderCheck",0.0003063480235038,4.99970739868577e-29,0.814297397967684,0.0158031413678648,0.00424043615183291,0.203425165172925
"squid.RedundantThrowsDeclarationCheck",9.62036048974414e-09,2.88074348731609e-28,0.0629455293585453,0.126873346473829,0.458375595279747,0.0532691294873645
"squid.S00100",0.13063405318435,2.93888364563291e-27,0.000928864515833152,0.219457314428196,0.406504527854601,0.0596186220004808
"squid.S00101",2.91824761284991e-07,1.71913911409794e-27,1.08713778494769e-11,0.462611534981961,5.88809736497436e-11,0.445716214156899
"squid.S00105",0.0290302443324161,2.42471310014896e-20,0.0617498170522024,0.128234681197372,0.564997672996408,0.041349343613607
"squid.S00107",1.33360592827332e-10,2.23330071880487e-29,0.500288552612303,-0.0461711641602542,0.558691964944852,-0.0420207150810737
"squid.S00108",1.31051673638682e-05,1.45201936559079e-26,0.000516541424425452,0.235208689553272,5.06141245387413e-12,0.46724472964483
"squid.S00112",1.93396588526411e-13,3.35301013735789e-30,0.203545324979994,0.0872830342066373,0.920780612906026,0.00714924324797078
"squid.S00115",3.52867879069101e-09,1.00586495859167e-28,0.04040952070583,0.140095225955121,0.137142598732514,0.106558780461841
"squid.S00116",0.931280839879736,1.86900093027987e-27,4.2872001718167e-05,0.266240739818735,1.49003844638725e-31,0.711513735318365
"squid.S00117",0.00317674469655849,1.75132997243329e-26,0.0263010546846823,0.148497155651575,0.00882357486364191,0.186605837217546
"squid.S00122",0.445252992170705,7.67330074137698e-27,0.0306812099875039,0.139882978572019,0.0463643426103584,0.142474682871664
"squid.S106",0.00738707611512574,9.39883008010339e-29,0.69886853341753,-0.0257808707797753,1.19784232520003e-12,0.479220914189882
"squid.S1066",1.13166327132486e-09,2.02569139978684e-28,0.956858122640351,-0.00369345830730296,0.807380476024265,-0.017525531055022
"squid.S1067",1.02169375655862e-11,2.75210900376317e-29,0.281254685993695,0.0738242417569707,0.849934784614385,0.013600772806986
"squid.S1068",0.000383038229613372,1.78093618541268e-25,0.000127009877696402,0.25845446708329,0.13096755437833,0.108253538750325
"squid.S1118",9.25184702080373e-12,3.06020043513471e-29,0.244051859735197,-0.079965718048576,0.462045036714877,-0.0528357882895549
"squid.S1126",1.93396588526411e-13,3.35301013735789e-30,0.563290058151094,-0.0396741064575624,0.715328078484309,-0.0262138919092262
"squid.S1132",2.25567988116312e-07,4.41328714270685e-29,0.931607086102586,0.00581793284906347,7.26893606484949e-18,0.564159766177808
"squid.S1133",4.330289001921e-11,2.09583980654187e-29,0.377404801332144,0.0604688705313465,0.362587792585195,0.065380380371853
"squid.S1134",2.53814613646748e-13,3.35301013735789e-30,0.563290058151094,-0.0396741064575624,0.715328078484309,-0.0262138919092262
"squid.S1141",1.22456623375471e-10,8.65071129693489e-29,0.394845216493448,0.058185456187999,0.00499430070045808,0.199780952580981
"squid.S1147",3.30705155417712e-11,5.14081102404111e-29,0.0215547939795961,0.157433745762086,1.95121242496215e-20,0.598548575203723
"squid.S1148",8.94019375920784e-07,1.99762212076104e-28,0.0197710003116211,0.158187028873547,0.381515841526452,0.0628477981840287
"squid.S1149",0.0937905547262928,4.97522607343869e-27,0.250291910134403,0.0761181335076014,0.877276633463025,-0.0111008418198437
"squid.S1150",1.93396588526411e-13,3.35301013735789e-30,0.563290058151094,-0.0396741064575624,0.715328078484309,-0.0262138919092262
"squid.S1151",2.41327833517677e-09,1.48269621069408e-29,0.0960226835863422,-0.113458537254906,0.544675189213013,-0.0435263546090014
"squid.S1155",3.30705155417712e-11,5.14081102404111e-29,0.237841360358955,0.0808636966868894,8.39357609725775e-05,0.277168800449451
"squid.S1157",2.70043185918412e-12,1.58787565823793e-29,0.523942183846798,0.0437460433621836,9.79198649223265e-10,0.419043850256569
"squid.S1161",0.22000067257282,7.2502305498592e-28,0.000645470785638919,0.224821669800078,0.000104457991432171,0.273586297794498
"squid.S1165",8.27714825582122e-13,7.09256281143986e-30,0.412527851871974,-0.056179730952761,0.623861921904107,-0.0352419921215786
"squid.S1166",0.108196922471197,2.92224075292103e-26,0.0439264554698435,0.133227400931051,0.228367075672947,0.0864328729915246
"squid.S1170",1.93396588526411e-13,3.35301013735789e-30,0.563290058151094,-0.0396741064575624,0.715328078484309,-0.0262138919092262
"squid.S1172",1.01738531530838e-10,9.32075092781723e-29,0.500288552612303,-0.0461711641602542,0.481016919371044,-0.0506249505615959
"squid.S1181",1.93396588526411e-13,3.35301013735789e-30,0.0289112336236347,0.149968122409586,0.0147461550762772,0.173964919033956
"squid.S1186",0.000137451491610013,7.9263624901598e-26,0.061563378778944,0.126285521000355,0.782035487147057,0.019887209617775
"squid.S1188",1.57560767476246e-11,6.84541776799511e-30,0.00379591476278291,0.198071092695349,1.46241477224564e-43,0.792657669609398
"squid.S1191",1.93396588526411e-13,3.35301013735789e-30,0.563290058151094,-0.0396741064575624,0.715328078484309,-0.0262138919092262
"squid.S1192",4.70373966095474e-05,1.12343684612067e-28,0.274858318555352,0.0737181779187205,2.90076968771146e-27,0.673522610329503
"squid.S1197",0.0133269172292178,2.78253818169022e-25,0.302368191816064,0.0688945707989049,1.64068957800223e-07,0.363456989755056
"squid.S1199",5.64924636821864e-08,4.59762960175956e-28,0.155664656252356,-0.096475650996063,0.314298854955025,-0.0722426038077526
"squid.S1213",4.51656929164401e-07,3.3246143156025e-28,0.973619290502118,0.00224086154562691,0.496119268920522,-0.0488985700201252
"squid.S1214",1.93396588526411e-13,3.35301013735789e-30,0.563290058151094,-0.0396741064575624,0.715328078484309,-0.0262138919092262
"squid.S1223",1.93396588526411e-13,3.35301013735789e-30,0.563290058151094,-0.0396741064575624,0.715328078484309,-0.0262138919092262
"squid.S1226",0.00652413951646268,3.0512888645032e-25,0.440702870244005,0.0516618176021291,0.851693624458518,-0.0134394978601046
"squid.S1244",3.30705155417712e-11,5.14081102404111e-29,0.544601898699568,0.041505260246368,0.905853466644922,-0.0085021104432347
"squid.S128",1.87273474963037e-12,7.89898883977384e-30,0.412527851871974,-0.056179730952761,0.60725397303003,-0.0369378171783543
"squid.S1301",3.85827261898903e-12,1.33584653717959e-29,0.314322026182227,-0.068894447619241,0.556956314150148,-0.0422061492513946
"squid.S1312",4.37359582459288e-11,1.52758398189897e-29,0.0237244857196272,0.154929117988598,0.037218688856353,0.148932891268451
"squid.S1319",1.57211024311777e-09,1.57195461535053e-28,0.309954365422094,-0.0692323957142105,0.403940994038847,-0.0599443279203804
"squid.S134",0.00287796807175189,5.96268735061262e-28,0.820861445697553,0.015129144002028,0.0131738302460083,0.176807560446358
"squid.S135",3.0038729701714e-11,5.63844705319178e-29,0.288994968259067,0.072786160001902,5.87705550451526e-07,0.347821930641568
"squid.S1444",4.57380588532025e-11,8.83958420863063e-30,0.0437915521207797,0.138112331509466,0.759272565045969,-0.0220265317744677
"squid.S1481",0.00490558918086611,1.21710650668068e-26,0.00251309218232858,0.202641779816564,3.47755490386562e-17,0.554353022406976
"squid.S1488",2.70043185918412e-12,1.58787565823793e-29,0.697219568405118,0.0267081106842805,0.862535123869244,0.0124468470373238
"squid.S1700",7.44697245960789e-13,7.74957856195384e-30,0.412521163735665,-0.0562520809260146,0.60502006558537,-0.0371674651486074
"squid.S1862",7.44697245960789e-13,7.74957856195384e-30,0.234745072943252,0.0815655173427212,1.27639568423521e-15,0.530481093484669
"squid.S1905",6.36484192900257e-09,4.83892122344523e-29,0.109399176859275,0.109088214510131,9.99169200669033e-26,0.658375596844758
